UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW
441362,2,  1,"R",345,"R",45,"R",300,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",192,"R",29,"R",163,"R",57,"R",7,"R",50,"Z",0,"Z",0,"Z",0,"R",61,"R",3,"R",58,"R",12,"R",1,"R",11,"R",20,"R",5,"R",15,"Z",0,"Z",0,"Z",0
441371,1,999,"R",29501,"R",1883,"R",27618,"R",220,"R",15,"R",205,"R",129,"R",13,"R",116,"R",13278,"R",789,"R",12489,"R",1131,"R",99,"R",1032,"R",103,"R",7,"R",96,"R",6973,"R",401,"R",6572,"R",1042,"R",73,"R",969,"R",6624,"R",485,"R",6139,"R",1,"R",1,"R",0
441371,2,  1,"R",29501,"R",1883,"R",27618,"R",220,"R",15,"R",205,"R",129,"R",13,"R",116,"R",13278,"R",789,"R",12489,"R",1131,"R",99,"R",1032,"R",103,"R",7,"R",96,"R",6973,"R",401,"R",6572,"R",1042,"R",73,"R",969,"R",6624,"R",485,"R",6139,"R",1,"R",1,"R",0
441380,1,999,"R",459,"R",278,"R",181,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",349,"R",196,"R",153,"R",71,"R",54,"R",17,"R",0,"R",0,"R",0,"R",34,"R",24,"R",10,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0
441380,2,  1,"R",459,"R",278,"R",181,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",349,"R",196,"R",153,"R",71,"R",54,"R",17,"R",0,"R",0,"R",0,"R",34,"R",24,"R",10,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0
441414,1,999,"R",374,"R",149,"R",225,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",2,"R",2,"R",0,"R",193,"R",72,"R",121,"R",0,"R",0,"R",0,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",172,"R",72,"R",100
441414,2,  1,"R",374,"R",149,"R",225,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",2,"R",2,"R",0,"R",193,"R",72,"R",121,"R",0,"R",0,"R",0,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",172,"R",72,"R",100
441423,1,999,"R",458,"R",138,"R",320,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",453,"R",138,"R",315,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
441423,2,  1,"R",458,"R",138,"R",320,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",453,"R",138,"R",315,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
441487,1,999,"R",84,"R",6,"R",78,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",77,"R",6,"R",71,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
441487,2,  1,"R",84,"R",6,"R",78,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",77,"R",6,"R",71,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
441496,1,999,"R",333,"R",297,"R",36,"R",8,"R",8,"R",0,"R",9,"R",8,"R",1,"R",104,"R",88,"R",16,"R",23,"R",22,"R",1,"R",5,"R",4,"R",1,"R",161,"R",145,"R",16,"R",15,"R",14,"R",1,"R",7,"R",7,"R",0,"R",1,"R",1,"R",0
441496,2,  1,"R",333,"R",297,"R",36,"R",8,"R",8,"R",0,"R",9,"R",8,"R",1,"R",104,"R",88,"R",16,"R",23,"R",22,"R",1,"R",5,"R",4,"R",1,"R",161,"R",145,"R",16,"R",15,"R",14,"R",1,"R",7,"R",7,"R",0,"R",1,"R",1,"R",0
441502,1,999,"R",540,"R",53,"R",487,"R",1,"R",1,"R",0,"R",5,"R",0,"R",5,"R",281,"R",23,"R",258,"R",13,"R",2,"R",11,"R",0,"R",0,"R",0,"R",227,"R",23,"R",204,"R",12,"R",4,"R",8,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
441502,2,  1,"R",540,"R",53,"R",487,"R",1,"R",1,"R",0,"R",5,"R",0,"R",5,"R",281,"R",23,"R",258,"R",13,"R",2,"R",11,"R",0,"R",0,"R",0,"R",227,"R",23,"R",204,"R",12,"R",4,"R",8,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
441511,1,999,"R",961,"R",353,"R",608,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",942,"R",346,"R",596,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",15,"R",6,"R",9,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
441511,2,  1,"R",678,"R",257,"R",421,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",664,"R",252,"R",412,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",4,"R",7,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
441511,4,  3,"R",283,"R",96,"R",187,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",278,"R",94,"R",184,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
441548,1,999,"R",80,"R",26,"R",54,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",17,"R",7,"R",10,"R",7,"R",2,"R",5,"R",0,"R",0,"R",0,"R",51,"R",15,"R",36,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"Z",0
441548,2,  1,"R",80,"R",26,"R",54,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",17,"R",7,"R",10,"R",7,"R",2,"R",5,"R",0,"R",0,"R",0,"R",51,"R",15,"R",36,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"Z",0
441575,1,999,"R",808,"R",107,"R",701,"R",0,"R",0,"R",0,"R",398,"R",41,"R",357,"R",5,"R",0,"R",5,"R",317,"R",62,"R",255,"R",0,"R",0,"R",0,"R",86,"R",4,"R",82,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
441575,2,  1,"R",808,"R",107,"R",701,"R",0,"R",0,"R",0,"R",398,"R",41,"R",357,"R",5,"R",0,"R",5,"R",317,"R",62,"R",255,"R",0,"R",0,"R",0,"R",86,"R",4,"R",82,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
441593,1,999,"R",54,"R",2,"R",52,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",8,"R",0,"R",8,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",42,"R",2,"R",40,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0
441593,2,  1,"R",54,"R",2,"R",52,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",8,"R",0,"R",8,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",42,"R",2,"R",40,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0
441609,1,999,"R",141,"R",141,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",135,"R",135,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",6,"Z",0
441609,2,  1,"R",141,"R",141,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",135,"R",135,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",6,"Z",0
441618,1,999,"R",46,"R",1,"R",45,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",1,"R",44,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
441618,2,  1,"R",46,"R",1,"R",45,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",1,"R",44,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
441636,1,999,"R",549,"R",111,"R",438,"R",0,"R",0,"R",0,"R",18,"R",7,"R",11,"R",369,"R",75,"R",294,"R",15,"R",2,"R",13,"R",1,"R",0,"R",1,"R",128,"R",24,"R",104,"R",13,"R",1,"R",12,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0
441636,2,  1,"R",543,"R",108,"R",435,"R",0,"R",0,"R",0,"R",17,"R",6,"R",11,"R",369,"R",75,"R",294,"R",15,"R",2,"R",13,"R",1,"R",0,"R",1,"R",123,"R",22,"R",101,"R",13,"R",1,"R",12,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0
441636,4,  3,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
441645,1,999,"R",229,"R",6,"R",223,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",51,"R",1,"R",50,"R",6,"R",0,"R",6,"R",1,"R",0,"R",1,"R",158,"R",5,"R",153,"R",10,"R",0,"R",10,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
441645,2,  1,"R",229,"R",6,"R",223,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",51,"R",1,"R",50,"R",6,"R",0,"R",6,"R",1,"R",0,"R",1,"R",158,"R",5,"R",153,"R",10,"R",0,"R",10,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
441663,1,999,"R",552,"R",58,"R",494,"R",5,"R",1,"R",4,"R",5,"R",3,"R",2,"R",2,"R",1,"R",1,"R",109,"R",6,"R",103,"R",2,"R",0,"R",2,"R",238,"R",23,"R",215,"R",20,"R",1,"R",19,"R",171,"R",23,"R",148,"R",0,"R",0,"R",0
441663,2,  1,"R",552,"R",58,"R",494,"R",5,"R",1,"R",4,"R",5,"R",3,"R",2,"R",2,"R",1,"R",1,"R",109,"R",6,"R",103,"R",2,"R",0,"R",2,"R",238,"R",23,"R",215,"R",20,"R",1,"R",19,"R",171,"R",23,"R",148,"R",0,"R",0,"R",0
441672,1,999,"R",68,"R",9,"R",59,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67,"R",8,"R",59,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
441672,2,  1,"R",68,"R",9,"R",59,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67,"R",8,"R",59,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
441690,1,999,"R",337,"R",200,"R",137,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",337,"R",200,"R",137,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
441690,2,  1,"R",312,"R",183,"R",129,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",312,"R",183,"R",129,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
441690,4,  3,"R",25,"R",17,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",17,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
441706,1,999,"R",72,"R",39,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",72,"R",39,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
441706,2,  1,"R",72,"R",39,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",72,"R",39,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
441742,1,999,"R",1275,"R",174,"R",1101,"R",8,"R",1,"R",7,"R",21,"R",6,"R",15,"R",572,"R",73,"R",499,"R",308,"R",40,"R",268,"R",4,"Z",0,"R",4,"R",171,"R",24,"R",147,"R",21,"R",1,"R",20,"R",170,"R",29,"R",141,"Z",0,"Z",0,"Z",0
441742,2,  1,"R",1275,"R",174,"R",1101,"R",8,"R",1,"R",7,"R",21,"R",6,"R",15,"R",572,"R",73,"R",499,"R",308,"R",40,"R",268,"R",4,"Z",0,"R",4,"R",171,"R",24,"R",147,"R",21,"R",1,"R",20,"R",170,"R",29,"R",141,"Z",0,"Z",0,"Z",0
441760,1,999,"R",3646,"R",1882,"R",1764,"R",16,"R",9,"R",7,"R",118,"R",70,"R",48,"R",1015,"R",449,"R",566,"R",683,"R",348,"R",335,"R",3,"R",3,"Z",0,"R",1735,"R",968,"R",767,"R",71,"R",31,"R",40,"R",5,"R",4,"R",1,"Z",0,"Z",0,"Z",0
441760,2,  1,"R",3646,"R",1882,"R",1764,"R",16,"R",9,"R",7,"R",118,"R",70,"R",48,"R",1015,"R",449,"R",566,"R",683,"R",348,"R",335,"R",3,"R",3,"Z",0,"R",1735,"R",968,"R",767,"R",71,"R",31,"R",40,"R",5,"R",4,"R",1,"Z",0,"Z",0,"Z",0
441788,1,999,"R",945,"R",876,"R",69,"R",5,"R",5,"Z",0,"R",58,"R",57,"R",1,"R",262,"R",233,"R",29,"R",209,"R",195,"R",14,"R",8,"R",8,"Z",0,"R",286,"R",273,"R",13,"R",84,"R",78,"R",6,"R",11,"R",8,"R",3,"R",22,"R",19,"R",3
441788,2,  1,"R",945,"R",876,"R",69,"R",5,"R",5,"Z",0,"R",58,"R",57,"R",1,"R",262,"R",233,"R",29,"R",209,"R",195,"R",14,"R",8,"R",8,"Z",0,"R",286,"R",273,"R",13,"R",84,"R",78,"R",6,"R",11,"R",8,"R",3,"R",22,"R",19,"R",3
441830,1,999,"R",146,"R",29,"R",117,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21,"R",6,"R",15,"R",0,"R",0,"R",0,"R",124,"R",23,"R",101,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
441830,2,  1,"R",146,"R",29,"R",117,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21,"R",6,"R",15,"R",0,"R",0,"R",0,"R",124,"R",23,"R",101,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
441858,1,999,"R",360,"R",26,"R",334,"R",1,"R",1,"Z",0,"R",7,"R",1,"R",6,"R",116,"R",8,"R",108,"R",21,"R",1,"R",20,"R",0,"R",0,"Z",0,"R",191,"R",13,"R",178,"R",7,"Z",0,"R",7,"R",17,"R",2,"R",15,"R",0,"R",0,"Z",0
441858,2,  1,"R",360,"R",26,"R",334,"R",1,"R",1,"Z",0,"R",7,"R",1,"R",6,"R",116,"R",8,"R",108,"R",21,"R",1,"R",20,"R",0,"R",0,"Z",0,"R",191,"R",13,"R",178,"R",7,"Z",0,"R",7,"R",17,"R",2,"R",15,"R",0,"R",0,"Z",0
441876,1,999,"R",325,"R",10,"R",315,"R",1,"R",0,"R",1,"R",7,"R",0,"R",7,"R",65,"R",2,"R",63,"R",21,"R",0,"R",21,"R",0,"R",0,"R",0,"R",214,"R",8,"R",206,"R",17,"R",0,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
441876,2,  1,"R",325,"R",10,"R",315,"R",1,"R",0,"R",1,"R",7,"R",0,"R",7,"R",65,"R",2,"R",63,"R",21,"R",0,"R",21,"R",0,"R",0,"R",0,"R",214,"R",8,"R",206,"R",17,"R",0,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
441900,1,999,"R",5775,"R",1398,"R",4377,"R",32,"R",4,"R",28,"R",687,"R",166,"R",521,"R",527,"R",135,"R",392,"R",1808,"R",430,"R",1378,"R",80,"R",18,"R",62,"R",1921,"R",461,"R",1460,"R",321,"R",83,"R",238,"R",385,"R",99,"R",286,"R",14,"R",2,"R",12
441900,2,  1,"R",5775,"R",1398,"R",4377,"R",32,"R",4,"R",28,"R",687,"R",166,"R",521,"R",527,"R",135,"R",392,"R",1808,"R",430,"R",1378,"R",80,"R",18,"R",62,"R",1921,"R",461,"R",1460,"R",321,"R",83,"R",238,"R",385,"R",99,"R",286,"R",14,"R",2,"R",12
441919,1,999,"R",674,"R",117,"R",557,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",501,"R",93,"R",408,"R",9,"R",3,"R",6,"R",1,"Z",0,"R",1,"R",46,"R",7,"R",39,"R",75,"R",9,"R",66,"R",40,"R",4,"R",36,"Z",0,"Z",0,"Z",0
441919,2,  1,"R",674,"R",117,"R",557,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",501,"R",93,"R",408,"R",9,"R",3,"R",6,"R",1,"Z",0,"R",1,"R",46,"R",7,"R",39,"R",75,"R",9,"R",66,"R",40,"R",4,"R",36,"Z",0,"Z",0,"Z",0
441928,1,999,"R",707,"R",101,"R",606,"Z",0,"Z",0,"Z",0,"R",15,"R",3,"R",12,"R",122,"R",17,"R",105,"R",327,"R",44,"R",283,"R",2,"Z",0,"R",2,"R",129,"R",19,"R",110,"R",36,"R",6,"R",30,"R",76,"R",12,"R",64,"R",0,"Z",0,"R",0
441928,2,  1,"R",707,"R",101,"R",606,"Z",0,"Z",0,"Z",0,"R",15,"R",3,"R",12,"R",122,"R",17,"R",105,"R",327,"R",44,"R",283,"R",2,"Z",0,"R",2,"R",129,"R",19,"R",110,"R",36,"R",6,"R",30,"R",76,"R",12,"R",64,"R",0,"Z",0,"R",0
441937,1,999,"R",8336,"R",3045,"R",5291,"R",28,"R",16,"R",12,"R",478,"R",195,"R",283,"R",198,"R",68,"R",130,"R",3991,"R",1231,"R",2760,"R",11,"R",6,"R",5,"R",2465,"R",1025,"R",1440,"R",388,"R",166,"R",222,"R",551,"R",254,"R",297,"R",226,"R",84,"R",142
441937,2,  1,"R",7819,"R",2828,"R",4991,"R",28,"R",16,"R",12,"R",444,"R",182,"R",262,"R",192,"R",66,"R",126,"R",3849,"R",1182,"R",2667,"R",10,"R",6,"R",4,"R",2259,"R",933,"R",1326,"R",367,"R",155,"R",212,"R",495,"R",230,"R",265,"R",175,"R",58,"R",117
441937,4,  3,"R",517,"R",217,"R",300,"Z",0,"Z",0,"Z",0,"R",34,"R",13,"R",21,"R",6,"R",2,"R",4,"R",142,"R",49,"R",93,"R",1,"Z",0,"R",1,"R",206,"R",92,"R",114,"R",21,"R",11,"R",10,"R",56,"R",24,"R",32,"R",51,"R",26,"R",25
441973,1,999,"R",723,"R",427,"R",296,"R",4,"R",4,"R",0,"R",61,"R",33,"R",28,"R",36,"R",20,"R",16,"R",266,"R",170,"R",96,"R",14,"R",6,"R",8,"R",141,"R",71,"R",70,"R",6,"R",3,"R",3,"R",164,"R",106,"R",58,"R",31,"R",14,"R",17
441973,2,  1,"R",723,"R",427,"R",296,"R",4,"R",4,"R",0,"R",61,"R",33,"R",28,"R",36,"R",20,"R",16,"R",266,"R",170,"R",96,"R",14,"R",6,"R",8,"R",141,"R",71,"R",70,"R",6,"R",3,"R",3,"R",164,"R",106,"R",58,"R",31,"R",14,"R",17
441982,1,999,"R",411,"R",211,"R",200,"R",0,"R",0,"R",0,"R",44,"R",21,"R",23,"R",9,"R",8,"R",1,"R",33,"R",17,"R",16,"R",0,"R",0,"R",0,"R",185,"R",88,"R",97,"R",27,"R",17,"R",10,"R",68,"R",31,"R",37,"R",45,"R",29,"R",16
441982,2,  1,"R",411,"R",211,"R",200,"R",0,"R",0,"R",0,"R",44,"R",21,"R",23,"R",9,"R",8,"R",1,"R",33,"R",17,"R",16,"R",0,"R",0,"R",0,"R",185,"R",88,"R",97,"R",27,"R",17,"R",10,"R",68,"R",31,"R",37,"R",45,"R",29,"R",16
442064,1,999,"R",83,"R",19,"R",64,"R",0,"R",0,"R",0,"R",7,"R",2,"R",5,"R",5,"R",0,"R",5,"R",2,"R",1,"R",1,"R",1,"R",0,"R",1,"R",56,"R",11,"R",45,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",9,"R",4,"R",5
442064,4,  3,"R",83,"R",19,"R",64,"R",0,"R",0,"R",0,"R",7,"R",2,"R",5,"R",5,"R",0,"R",5,"R",2,"R",1,"R",1,"R",1,"R",0,"R",1,"R",56,"R",11,"R",45,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",9,"R",4,"R",5
442073,1,999,"R",732,"R",218,"R",514,"R",3,"R",0,"R",3,"R",31,"R",12,"R",19,"R",255,"R",42,"R",213,"R",283,"R",112,"R",171,"R",1,"R",0,"R",1,"R",113,"R",43,"R",70,"R",36,"R",7,"R",29,"R",10,"R",2,"R",8,"R",0,"R",0,"R",0
442073,2,  1,"R",732,"R",218,"R",514,"R",3,"R",0,"R",3,"R",31,"R",12,"R",19,"R",255,"R",42,"R",213,"R",283,"R",112,"R",171,"R",1,"R",0,"R",1,"R",113,"R",43,"R",70,"R",36,"R",7,"R",29,"R",10,"R",2,"R",8,"R",0,"R",0,"R",0
442134,1,999,"R",919,"R",95,"R",824,"R",19,"R",1,"R",18,"R",9,"R",0,"R",9,"R",66,"R",12,"R",54,"R",264,"R",23,"R",241,"R",1,"R",1,"R",0,"R",483,"R",49,"R",434,"R",70,"R",9,"R",61,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0
442134,2,  1,"R",919,"R",95,"R",824,"R",19,"R",1,"R",18,"R",9,"R",0,"R",9,"R",66,"R",12,"R",54,"R",264,"R",23,"R",241,"R",1,"R",1,"R",0,"R",483,"R",49,"R",434,"R",70,"R",9,"R",61,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0
442161,1,999,"R",157,"R",55,"R",102,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",68,"R",12,"R",56,"R",26,"R",7,"R",19,"Z",0,"Z",0,"Z",0,"R",17,"R",9,"R",8,"R",3,"R",2,"R",1,"R",40,"R",24,"R",16,"R",3,"R",1,"R",2
442161,2,  1,"R",141,"R",47,"R",94,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",10,"R",50,"R",23,"R",5,"R",18,"Z",0,"Z",0,"Z",0,"R",15,"R",7,"R",8,"R",3,"R",2,"R",1,"R",37,"R",22,"R",15,"R",3,"R",1,"R",2
442161,4,  3,"R",16,"R",8,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"R",6,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0
442213,1,999,"R",83,"Z",0,"R",83,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",11,"Z",0,"R",11,"R",5,"Z",0,"R",5,"R",1,"Z",0,"R",1,"R",54,"Z",0,"R",54,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9
442213,2,  1,"R",83,"Z",0,"R",83,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",11,"Z",0,"R",11,"R",5,"Z",0,"R",5,"R",1,"Z",0,"R",1,"R",54,"Z",0,"R",54,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9
442222,1,999,"R",601,"R",183,"R",418,"R",5,"R",0,"R",5,"R",13,"R",4,"R",9,"R",364,"R",115,"R",249,"R",75,"R",22,"R",53,"R",4,"R",1,"R",3,"R",118,"R",36,"R",82,"R",4,"R",1,"R",3,"R",10,"R",2,"R",8,"R",8,"R",2,"R",6
442222,2,  1,"R",403,"R",119,"R",284,"R",4,"R",0,"R",4,"R",11,"R",3,"R",8,"R",244,"R",77,"R",167,"R",53,"R",16,"R",37,"R",1,"R",0,"R",1,"R",78,"R",20,"R",58,"R",2,"R",0,"R",2,"R",7,"R",2,"R",5,"R",3,"R",1,"R",2
442222,4,  3,"R",198,"R",64,"R",134,"R",1,"R",0,"R",1,"R",2,"R",1,"R",1,"R",120,"R",38,"R",82,"R",22,"R",6,"R",16,"R",3,"R",1,"R",2,"R",40,"R",16,"R",24,"R",2,"R",1,"R",1,"R",3,"R",0,"R",3,"R",5,"R",1,"R",4
442240,1,999,"R",494,"R",94,"R",400,"R",1,"Z",0,"R",1,"R",23,"R",3,"R",20,"R",27,"R",4,"R",23,"R",161,"R",36,"R",125,"R",2,"R",1,"R",1,"R",254,"R",44,"R",210,"R",14,"R",4,"R",10,"R",10,"R",2,"R",8,"R",2,"Z",0,"R",2
