UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
146418,"R",37202699,"R",81046647,"R",638126,"R",81684773,"R",118887472,"R",403793,"R",3643410,"R",7998447,"R",11641857,"R",60718123,"R",16097276,"R",76815399,"R",88457256,"R",10358380,"R",30993937,"R",8260283,"R",0,"R",-18778591,"R",20475629,"R",13052010,"R",1145215,"R",96246918,"R",11530515,"R",518126,"R",122492784,"R",40808011,"R",0,"R",0,"R",46667284,"R",46925147,"R",-257863,"R",34288260,"R",-13554768,"R",20475629,"R",8478927,"R",1730525,"R",962527,"R",0,"R",0,"R",0,"R",1105727,"A",,"R",0,"A",,"R",349369,"R",12627075,"R",0,"R",14365506,"R",14392349,"R",4694636,"R",0,"R",0,"R",0,"R",150960,"R",436758,"R",34040209,"R",46667284,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46667284,"R",18918734,"R",7306128,"R",0,"R",0,"R",3695796,"R",966880,"R",5284356,"R",1563479,"R",7859059,"R",1764916,"R",8755270,"R",2765773,"R",0,"R",2365910,"R",781874,"A",,"A",,"A",,"A",,"R",46022,"R",0,"R",46925147,"R",15149050,"R",11081215,"R",7039273,"R",4026184,"R",3392347,"R",6237078,2 ,"A",,"A",,"A",,"A",,"R",4535888,"R",481761,"R",580729,"R",0,"R",0,"R",767041,"R",6365419,"R",6365419,"R",0,"R",6365419,"R",0,1 ,"R",2902974,"R",2931264
146472,"R",113219914,"R",175484957,"R",60363713,"R",235848670,"R",349068584,"R",4109830,"R",5415000,"R",19545816,"R",24960816,"R",121467636,"R",700003,"R",122167639,"R",147128455,"R",39228177,"R",133659285,"R",218533,"R",30228136,"R",2715828,"R",166821782,"R",25646001,"R",0,"R",217928494,"R",41776073,"R",4295169,"R",289645737,"R",96336415,"R",0,"R",0,"R",192095344,"R",171432145,"R",20663199,"R",205805361,"R",-59646778,"R",166821782,"R",23755295,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7792791,"A",,"R",0,"A",,"R",1106003,"R",32654089,"R",0,"R",69908441,"R",69322429,"R",13006462,"R",4971853,"R",1365480,"R",0,"R",866590,"R",0,"R",159441255,"R",192095344,"R",0,"R",0,"R",0,"R",0,"R",0,"R",192095344,"R",75018758,"R",36628142,"R",0,"R",0,"R",7662649,"R",3291930,"R",6769502,"R",3325697,"R",13532836,"R",6728044,"R",31349784,"R",9778958,"R",2928093,"R",7657860,"R",1320654,"A",,"A",,"A",,"A",,"R",26512663,"R",3893640,"R",171432145,"R",64967065,"R",14144192,"R",12445257,"R",9586974,"R",1438766,"R",68849891,1 ,"R",0,"R",0,"R",0,"R",121959,"R",10783890,"R",372936,"R",2296717,"R",0,"R",0,"R",0,"R",13453543,"R",9582422,"R",943028,"R",10525450,"R",2928093,1 ,"R",1401161,"R",1528837
146506,"R",91598146,"R",59370142,"R",0,"R",59370142,"R",150968288,"R",62379,"R",6717924,"R",5159422,"R",11877346,"R",42127675,"R",0,"R",42127675,"R",54005021,"R",28367035,"R",52525142,"R",2513546,"R",0,"R",13619923,"R",68658611,"R",981487,"R",0,"R",94516627,"R",5697868,"R",2257809,"R",103453791,"R",44086078,"R",0,"R",0,"R",85153575,"R",76994421,"R",8159154,"R",83127123,"R",-22627666,"R",68658611,"R",13610378,"R",0,"R",11218957,"R",0,"R",0,"R",0,"R",1615905,"A",,"R",0,"A",,"R",1290117,"R",27735357,"R",0,"R",396804,"R",34146504,"R",12166969,"R",7912845,"R",323338,"R",0,"R",307510,"R",0,"R",55253970,"R",82989327,"R",0,"R",0,"R",0,"R",2164248,"R",2164248,"R",85153575,"R",30711449,"R",12148342,"R",0,"R",0,"R",4483812,"R",919219,"R",998839,"R",575659,"R",3396833,"R",2326652,"R",15347971,"R",5905859,"R",6038480,"R",1917037,"R",0,"A",,"A",,"A",,"A",,"R",14100000,"R",93,"R",76994421,"R",21875824,"R",4755129,"R",3807406,"R",657795,"R",143486,"R",45754781,1 ,"R",62379,"R",13997338,"R",13997338,"R",62379,"R",5874335,"R",68751,"R",621167,"R",0,"R",0,"R",3960988,"R",10525241,"R",4486761,"R",0,"R",4486761,"R",6038480,1 ,"R",4,"R",5
146603,"R",92615916,"R",146234114,"R",0,"R",146234114,"R",238850030,"R",1760574,"R",8575000,"R",25661465,"R",34236465,"R",121834253,"R",0,"R",121834253,"R",156070718,"R",0,"R",72246132,"R",17886579,"Z",0,"R",-5592825,"R",84539886,"R",21846431,"Z",0,"R",170894472,"R",14421245,"R",9940201,"R",217102349,"R",70868235,"Z",0,"Z",0,"R",76603909,"R",68455695,"R",8148214,"R",81532610,"R",-5140938,"R",84539886,"R",12280622,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1528583,"A",,"Z",0,"A",,"R",1263185,"R",15072390,"Z",0,"R",890918,"R",27424492,"R",9648861,"R",21156899,"Z",0,"R",0,"R",854759,"R",0,"R",59975929,"R",75048319,"Z",0,"R",1555590,"Z",0,"R",0,"R",1555590,"R",76603909,"R",33897587,"R",11958573,"R",47989,"Z",0,"R",4989658,"R",2450395,"R",5360459,"R",1812653,"R",3895444,"R",1821930,"R",15966524,"R",4049595,"R",1078189,"R",3219845,"R",948709,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",68455695,"R",23041855,"R",4055277,"R",7480128,"R",5237274,"R",5537435,"R",23103726,2 ,"A",,"A",,"A",,"A",,"R",5140938,"R",132452,"R",0,"Z",0,"R",3295118,"R",313057,"R",8881565,"R",7803376,"Z",0,"R",7803376,"R",1078189,2 ,"A",,"A",
146685,"R",83329946,"R",59624617,"R",1877114,"R",61501731,"R",144831677,"R",2074450,"R",1745000,"R",11489442,"R",13234442,"R",22614775,"R",29583602,"R",52198377,"R",65432819,"R",18051396,"R",37677835,"R",28061918,"R",0,"R",-2317841,"R",63421912,"R",16029063,"R",0,"R",85371411,"R",8430039,"R",1362760,"R",111193273,"R",51921723,"R",2230181,"R",0,"R",94915550,"R",85502065,"R",9413485,"R",81532552,"R",-27524125,"R",63421912,"R",19094965,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4189545,"A",,"R",0,"A",,"R",730236,"R",24014746,"R",0,"R",29147284,"R",32234195,"R",8668079,"R",0,"R",0,"R",0,"R",851246,"R",0,"R",70900804,"R",94915550,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94915550,"R",36037977,"R",16868127,"R",0,"R",0,"R",4227857,"R",562048,"R",6360718,"R",2968577,"R",8901954,"R",2333215,"R",14723498,"R",5479957,"R",6515281,"R",5269983,"R",1933636,"A",,"A",,"A",,"A",,"R",3464797,"R",0,"R",85502065,"R",30145560,"R",7758431,"R",6431428,"R",3713648,"R",940178,"R",36512820,2 ,"A",,"A",,"A",,"A",,"R",7167385,"R",155261,"R",0,"R",0,"R",0,"R",0,"R",7322646,"R",807365,"R",0,"R",807365,"R",6515281,1 ,"R",7725891,"R",8075938
147004,"R",64698964,"R",39894578,"R",23487009,"R",63381587,"R",128080551,"R",562285,"R",1850521,"R",12232585,"R",14083106,"R",10120000,"R",25613191,"R",35733191,"R",49816297,"R",16084860,"R",50602214,"R",10089734,"R",0,"R",2049731,"R",62741679,"R",6475286,"R",0,"R",59913037,"R",15568927,"R",17011723,"R",98968973,"R",35587386,"R",0,"R",0,"R",75128094,"R",71427689,"R",3700405,"R",82849768,"R",-23808494,"R",62741679,"R",12197676,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3531936,"A",,"R",0,"A",,"R",0,"R",15729612,"R",0,"R",20816634,"R",27882106,"R",5294224,"R",447908,"R",0,"R",103531,"R",270955,"R",547226,"R",55362584,"R",71092196,"R",0,"R",4035898,"Z",0,"R",0,"R",4035898,"R",75128094,"R",32915600,"R",15620665,"R",0,"R",0,"R",1852375,"R",961063,"R",3721481,"R",1591405,"R",7139065,"R",2951424,"R",17883492,"R",5955906,"R",2329278,"R",5558346,"R",1331674,"A",,"A",,"A",,"A",,"R",28052,"R",0,"R",71427689,"R",28412137,"R",12530826,"R",3633896,"R",4061445,"R",435467,"R",22353918,2 ,"A",,"A",,"A",,"A",,"R",3301100,"R",453134,"R",860045,"R",0,"R",0,"R",94780,"R",4709059,"R",2084117,"R",295664,"R",2379781,"R",2329278,1 ,"R",3979682,"R",4211202
147378,"R",103919601,"R",171619420,"R",34589032,"R",206208452,"R",310128053,"R",2155644,"R",6005000,"R",10198490,"R",16203490,"R",83528071,"R",45213397,"R",128741468,"R",144944958,"R",23059458,"R",89589086,"R",8010999,"R",3992718,"R",42686478,"R",144279281,"R",23715399,"R",0,"R",230909112,"R",16564321,"R",1449065,"R",272637897,"R",92950443,"R",0,"R",0,"R",164955670,"R",155111350,"R",9844320,"R",176818691,"R",-42383730,"R",144279281,"R",29217252,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8475861,"A",,"R",0,"A",,"R",1979267,"R",39672380,"R",0,"R",22854451,"R",36846539,"R",21871273,"R",40914566,"R",608129,"R",0,"R",2188332,"R",0,"R",125283290,"R",164955670,"R",0,"R",0,"R",0,"R",0,"R",0,"R",164955670,"R",51888383,"R",29808139,"R",0,"R",0,"R",1420452,"R",413748,"R",9328189,"R",4372626,"R",12748783,"R",6603805,"R",28688980,"R",9402081,"R",8054925,"R",12642240,"R",3227723,"A",,"A",,"A",,"A",,"R",30339398,"R",0,"R",155111350,"R",53828122,"R",47877973,"R",14497186,"R",8032094,"R",4575679,"R",26300296,2 ,"A",,"A",,"A",,"A",,"R",17441283,"R",689384,"R",4069809,"R",133350,"R",162849,"R",6495528,"R",28992203,"R",20937278,"R",0,"R",20937278,"R",8054925,2 ,"A",,"A",
147411,"R",31451212,"R",23702232,"R",0,"R",23702232,"R",55153444,"R",814702,"R",466362,"R",5346310,"R",5812672,"R",16355531,"R",0,"R",16355531,"R",22168203,"R",6399798,"R",20501284,"R",3216344,"R",9442448,"R",-5759931,"R",27400145,"R",2600248,"R",0,"R",35441975,"R",7855997,"R",165000,"R",46063220,"R",22360988,"R",0,"R",0,"R",51364437,"R",51274952,"R",89485,"R",39959334,"R",-12648674,"R",27400145,"R",4982373,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1211196,"A",,"Z",0,"A",,"R",0,"R",6193569,"R",1951874,"R",19957533,"R",9983967,"R",7401564,"R",0,"R",0,"R",0,"R",264202,"R",0,"R",39559140,"R",45752709,"R",0,"R",0,"R",0,"R",5611728,"R",5611728,"R",51364437,"R",17995297,"R",9390704,"Z",0,"Z",0,"R",1436109,"R",404885,"R",2563405,"R",1129115,"R",3668700,"R",1725910,"R",6951773,"R",2301128,"R",4371929,"R",2121933,"R",366253,"A",,"A",,"A",,"A",,"R",12165806,"R",1882941,"R",51274952,"R",17200936,"R",12076075,"R",5062853,"R",2076399,"R",162642,"R",14696047,2 ,"A",,"A",,"A",,"A",,"R",7167851,"R",139012,"R",1352865,"Z",0,"Z",0,"R",1323929,"R",9983657,"R",5611728,"R",0,"R",5611728,"R",4371929,2 ,"A",,"A",
147703,"R",151759334,"R",434871501,"R",78864037,"R",513735538,"R",665494872,"R",8564620,"R",10669075,"R",52707186,"R",63376261,"R",341082496,"R",72616338,"R",413698834,"R",477075095,"R",4731963,"R",106526443,"R",81924451,"R",1389162,"R",2412378,"R",192252434,"R",107562253,"Z",0,"R",678684134,"R",193378668,"R",48810014,"R",1028435069,"R",597384115,"R",3820547,"Z",0,"R",644503013,"R",605789398,"R",38713615,"R",194835521,"R",-41296702,"R",192252434,"R",104152237,"R",16321950,"R",7970706,"R",4661359,"R",43925,"R",4617434,"R",87486574,"Z",0,"R",28995427,"Z",0,"R",1834928,"R",251423181,"R",3303136,"R",124805500,"Z",0,"R",27994778,"R",41478951,"Z",0,"R",0,"R",2660793,"R",183539493,"R",383782651,"R",635205832,"R",8527698,"R",763395,"R",0,"R",6088,"R",9297181,"R",644503013,"R",236054752,"R",104021459,"R",20839762,"R",10258852,"R",28360531,"R",12811804,"R",50526032,"R",18639007,"R",34242669,"R",17931492,"R",68578728,"R",22588831,"R",46563453,"R",115965983,"R",32165783,"Z",0,"Z",0,"Z",0,"Z",0,"R",4657488,"R",0,"R",605789398,"R",218417228,"R",16688711,"R",30376473,"R",29238448,"R",22832166,"R",288236372,2 ,"A",,"A",,"A",,"A",,"R",27174458,"R",820320,"R",49449657,"Z",0,"Z",0,"R",40052093,"R",117496528,"R",70933075,"Z",0,"R",70933075,"R",46563453,1 ,"R",77820476,"R",85698762
147776,"R",75741068,"R",158829209,"R",34324121,"R",193153330,"R",268894398,"R",2399860,"R",2459262,"R",13048028,"R",15507290,"R",92303555,"R",5361119,"R",97664674,"R",113171964,"R",35368372,"R",109651520,"R",8565580,"R",0,"R",4536822,"R",122753922,"R",38520510,"R",0,"R",226369635,"R",41270623,"R",2614644,"R",308775412,"R",118956778,"R",0,"R",0,"R",230189400,"R",198108945,"R",32080455,"R",131477968,"R",-40804501,"R",122753922,"R",51997707,"R",20231508,"R",2535716,"R",1156837,"R",13223,"R",1143614,"R",2784179,"R",0,"R",0,"R",0,"R",2136585,"R",80842532,"R",0,"R",50545800,"R",0,"R",15731793,"R",17021541,"R",0,"R",0,"R",471840,"R",63931592,"R",147702566,"R",228545098,"R",787404,"Z",0,"R",0,"R",856898,"R",1644302,"R",230189400,"R",109106762,"R",44832851,"R",2570898,"R",940316,"R",20769071,"R",8583650,"R",11112267,"R",3871549,"R",16458877,"R",5629928,"R",22009052,"R",7874038,"R",6081395,"R",7133065,"R",1853749,"R",0,"R",0,"R",0,"R",0,"R",2867558,"R",36024,"R",198108945,"R",73622105,"R",67683532,"R",15812905,"R",7888645,"R",2107522,"R",30994236,1 ,"R",0,"R",0,"R",0,"R",1070239,"R",15335963,"R",678160,"R",10892911,"Z",0,"Z",0,"R",4608042,"R",31515076,"R",25433681,"Z",0,"R",25433681,"R",6081395,1 ,"R",9750641,"R",11479608
147800,"R",137539385,"R",114471064,"R",25225932,"R",139696996,"R",277236381,"R",1376888,"R",2359394,"R",18169766,"R",20529160,"R",34639450,"R",43475901,"R",78115351,"R",98644511,"R",29329929,"R",77472220,"R",32364258,"R",0,"R",40802351,"R",150638829,"R",17132053,"R",0,"R",142029223,"R",4269819,"R",9916089,"R",173347184,"R",58876120,"R",0,"R",0,"R",128841346,"R",125676916,"R",3164430,"R",183782928,"R",-36308529,"R",150638829,"R",21363518,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3096266,"A",,"R",0,"A",,"R",1014239,"R",25474023,"R",0,"R",0,"R",51708996,"R",7563618,"R",41768668,"R",1100045,"R",0,"R",1225996,"R",0,"R",103367323,"R",128841346,"R",0,"R",0,"R",0,"R",0,"R",0,"R",128841346,"R",68045914,"R",31333933,"R",0,"R",0,"R",1471240,"R",460690,"R",22895609,"R",7021935,"R",11877824,"R",5149455,"R",10672216,"R",334177,"R",3608831,"R",7105282,"R",1262403,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",125676916,"R",45562593,"R",37273498,"R",11346050,"R",7147171,"R",1092472,"R",23255132,1 ,"R",0,"R",0,"R",0,"R",26327,"R",6410022,"R",487179,"R",1016454,"R",0,"R",747221,"R",2837,"R",8663713,"R",5054882,"R",0,"R",5054882,"R",3608831,2 ,"A",,"A",
147916,"R",51176426,"R",102672368,"R",0,"R",102672368,"R",153848794,"R",620491,"R",13289715,"R",0,"R",13289715,"R",91280084,"R",1613549,"R",92893633,"R",106183348,"R",2917672,"R",48921300,"R",14127407,"R",0,"R",-17680442,"R",45368265,"R",1845745,"R",46761985,"R",116623250,"R",24109119,"R",2327680,"R",191667779,"R",88991411,"R",0,"R",0,"R",110306207,"R",112328627,"R",-2022420,"R",80777479,"R",-33386794,"R",45368265,"R",20707270,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4030470,"A",,"R",0,"A",,"R",1355812,"R",26093552,"R",0,"R",4500747,"R",30984927,"R",19769367,"R",3179215,"R",0,"R",21382973,"R",415851,"R",3979575,"R",84212655,"R",110306207,"R",0,"R",0,"R",0,"R",0,"R",0,"R",110306207,"R",36422178,"R",21367773,"R",0,"R",0,"R",3302761,"R",1433071,"R",8322378,"R",3193931,"R",6639864,"R",3787701,"R",17614861,"R",7450236,"R",0,"R",4256215,"R",1044523,"A",,"A",,"A",,"A",,"R",35770370,"R",3108521,"R",112328627,"R",41385756,"R",7006890,"R",7106843,"R",7499953,"R",2680535,"R",46648650,1 ,"R",0,"R",0,"R",0,"R",84337,"R",9277762,"R",134299,"R",1131175,"R",0,"R",0,"R",0,"R",10543236,"R",10543236,"R",0,"R",10543236,"R",0,1 ,"R",7146135,"R",7843008
148007,"R",32582657,"R",26364900,"R",10629204,"R",36994104,"R",69576761,"R",1248757,"R",1393055,"R",5994868,"R",7387923,"R",27541841,"R",265866,"R",27807707,"R",35195630,"R",8803538,"R",19321850,"R",6955875,"R",0,"R",548625,"R",26826350,"R",6678003,"Z",0,"R",44516492,"R",11247428,"R",2388160,"R",64830083,"R",35155617,"Z",0,"Z",0,"R",58018385,"R",50455769,"R",7562616,"R",41365775,"R",-22102041,"R",26826350,"R",6320235,"R",0,"R",0,"R",0,"R",0,"R",0,"R",332254,"A",,"R",0,"A",,"R",0,"R",6652489,"R",0,"R",13158997,"R",15046296,"R",9259830,"R",11816867,"R",439447,"R",0,"R",154842,"R",1489617,"R",51365896,"R",58018385,"R",0,"R",0,"R",0,"R",0,"R",0,"R",58018385,"R",13361514,"R",10105932,"Z",0,"Z",0,"R",1883177,"R",673202,"R",1269165,"R",863907,"R",4795064,"R",2571757,"R",24361724,"R",3864531,"R",1574406,"R",2840253,"R",1483849,"A",,"A",,"A",,"A",,"R",370466,"R",0,"R",50455769,"R",19563178,"R",17238271,"R",3515032,"R",1524687,"R",370466,"R",8244135,1 ,"R",0,"R",0,"R",0,"R",37410,"R",7477007,"R",1812024,"R",8543171,"Z",0,"Z",0,"R",15591873,"R",33424075,"R",8239480,"R",23610189,"R",31849669,"R",1574406,1 ,"R",806604,"R",674138
148256,"R",47519447,"R",21340342,"R",0,"R",21340342,"R",68859789,"R",172670,"R",2435000,"R",2775601,"R",5210601,"R",15578682,"R",10379385,"R",25958067,"R",31168668,"R",7682294,"R",17485222,"R",12201621,"R",0,"R",494654,"R",30181497,"R",1396037,"R",0,"R",37601795,"R",5654535,"R",371284,"R",45023651,"R",23683309,"R",0,"R",21340342,"R",40911714,"R",34300651,"R",6611063,"R",36768966,"R",-13198532,"R",30181497,"R",3451384,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1101101,"A",,"R",0,"A",,"R",0,"R",4552485,"R",3431252,"R",18670473,"R",6671905,"R",3300738,"R",0,"R",0,"R",482198,"R",487694,"R",3314969,"R",36359229,"R",40911714,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40911714,"R",7658283,"R",5448413,"R",0,"R",0,"R",1810918,"R",774251,"R",1421563,"R",589586,"R",2210276,"R",1401848,"R",16573193,"R",1684035,"R",828008,"R",3798410,"R",851762,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",34300651,"R",10749895,"R",10624764,"R",2905668,"R",1037965,"R",749264,"R",8233095,1 ,"R",0,"R",0,"R",0,"R",126457,"R",3300738,"R",126782,"R",526060,"R",1180989,"R",0,"R",0,"R",5134569,"R",4306561,"R",0,"R",4306561,"R",828008,1 ,"R",4115153,"R",4363420
148292,"R",31786157,"R",48148704,"R",1070185,"R",49218889,"R",81005046,"R",45257,"R",3143048,"R",4037954,"R",7181002,"R",13946553,"R",262144,"R",14208697,"R",21389699,"R",12690767,"R",34277938,"R",8527322,"R",0,"R",4164577,"R",46969837,"R",1059441,"R",11913986,"R",59178883,"R",12979172,"R",10743,"R",85142225,"R",35923336,"Z",0,"Z",0,"R",43700530,"R",31270532,"R",12429998,"R",34539839,"R",0,"R",46969837,"R",2336635,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1823965,"A",,"Z",0,"A",,"R",725322,"R",4885922,"R",0,"R",0,"R",12822440,"R",4723350,"R",11365536,"R",0,"R",4320128,"R",174235,"R",1381686,"R",34787375,"R",39673297,"Z",0,"R",4027233,"Z",0,"R",0,"R",4027233,"R",43700530,"R",15285629,"R",2742496,"R",0,"R",0,"R",918002,"R",52793,"R",1162451,"R",129761,"R",3310153,"R",485830,"R",6825883,"R",808491,"R",801931,"R",486248,"R",133128,"A",,"A",,"A",,"A",,"R",2480235,"R",74135,"R",31270532,"R",4426634,"R",9391226,"R",2082936,"R",2396279,"R",748077,"R",12225380,1 ,"R",6799603,"R",0,"R",0,"R",45257,"R",3612540,"R",184132,"R",714588,"R",0,"R",827344,"R",21326,"R",5359930,"R",4557999,"Z",0,"R",4557999,"R",801931,1 ,"R",17839590,"R",16099395
148380,"R",89684376,"R",118637946,"R",2042153,"R",120680099,"R",210364475,"R",668155,"R",8650000,"R",17918100,"R",26568100,"R",85920436,"R",26700131,"R",112620567,"R",139188667,"R",16473496,"R",28831891,"R",24950559,"R",0,"R",1588017,"R",55370467,"R",13508626,"R",0,"R",198963981,"R",28388771,"R",1727653,"R",242589031,"R",121921432,"R",0,"R",0,"R",96239933,"R",77210298,"R",19029635,"R",62436131,"R",-26095299,"R",55370467,"R",11809687,"R",0,"R",0,"R",0,"R",0,"R",0,"R",93429,"A",,"R",1340382,"A",,"R",2327694,"R",15571192,"R",0,"R",18518578,"R",27583297,"R",13111039,"R",9397395,"R",93187,"R",604858,"R",505745,"R",1512428,"R",71326527,"R",86897719,"Z",0,"R",9342214,"R",0,"R",0,"R",9342214,"R",96239933,"R",35881160,"R",13478258,"Z",0,"Z",0,"R",10072109,"R",3164555,"R",5103032,"R",1637978,"R",6729177,"R",2471352,"R",13569596,"R",3308523,"R",1496067,"R",2291924,"R",470372,"A",,"A",,"A",,"A",,"R",2067233,"R",196332,"R",77210298,"R",24727370,"R",20009820,"R",6900162,"R",7301785,"R",3320256,"R",14950905,2 ,"A",,"A",,"A",,"A",,"R",7223267,"R",396989,"R",897378,"R",0,"R",249785,"R",10514,"R",8777933,"R",7281866,"R",0,"R",7281866,"R",1496067,1 ,"R",6309038,"R",7046849
148654,"R",16258751,"R",118642015,"R",19025892,"R",137667907,"R",153926658,"R",1749336,"R",3107985,"R",11048296,"R",14156281,"R",70581390,"R",12646671,"R",83228061,"R",97384342,"R",2242865,"R",52020629,"R",4175983,"R",55043,"R",-202868,"R",56048787,"R",1630114,"R",12645889,"R",174616989,"R",41972653,"R",310727,"R",231176372,"R",110125569,"Z",0,"Z",0,"R",135671571,"R",131728367,"R",3943204,"R",62380281,"R",-10274698,"R",56048787,"R",28499735,"R",1566698,"R",4578128,"R",646411,"R",18122,"R",628289,"R",14799667,"R",0,"R",3371797,"R",0,"R",390053,"R",53852489,"R",0,"R",27410103,"Z",0,"R",4494405,"R",5669847,"Z",0,"R",2832196,"R",120673,"R",41221883,"R",81749107,"R",135601596,"R",0,"R",69000,"R",975,"R",0,"R",69975,"R",135671571,"R",49332617,"R",21320812,"R",2285238,"R",976467,"R",11950640,"R",5261917,"R",15530270,"R",5597324,"R",13315012,"R",4672794,"R",14628595,"R",5044550,"R",3701651,"R",20984344,"R",4582815,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",131728367,"R",47456679,"R",40881807,"R",11346088,"R",6289220,"R",2718174,"R",23036399,2 ,"A",,"A",,"A",,"A",,"R",4390211,"R",111560,"R",9260843,"R",0,"R",643731,"R",4826070,"R",19232415,"R",15477604,"R",53160,"R",15530764,"R",3701651,1 ,"R",17811231,"R",18054735
148672,"R",24470038,"R",24773397,"R",3323007,"R",28096404,"R",52566442,"R",564049,"R",1995180,"R",1369964,"R",3365144,"R",5102560,"R",7983313,"R",13085873,"R",16451017,"R",4349834,"R",24313745,"R",8755179,"R",0,"R",-739284,"R",32329640,"R",2866221,"R",0,"R",30941712,"R",7481238,"R",1377617,"R",42666788,"R",16353123,"R",0,"R",0,"R",21156946,"R",21340336,"R",-183390,"R",39824369,"R",-7311339,"R",32329640,"R",2772093,"R",0,"R",0,"R",0,"R",0,"R",0,"R",192276,"A",,"R",0,"A",,"R",0,"R",2964369,"R",0,"R",6691381,"R",7586146,"R",3442616,"R",0,"R",0,"R",0,"R",127146,"R",344888,"R",18192177,"R",21156546,"R",0,"R",0,"R",0,"R",400,"R",400,"R",21156946,"R",8275423,"R",3872032,"R",0,"R",0,"R",1363716,"R",507572,"R",2008703,"R",863541,"R",2430457,"R",1093718,"R",4878322,"R",1319516,"R",1651498,"R",732217,"R",84836,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",21340336,"R",7741215,"R",1743656,"R",1805515,"R",1152965,"R",55836,"R",8841149,1 ,"R",0,"R",0,"R",0,"R",48230,"R",2434236,"R",140151,"R",417115,"R",0,"R",0,"R",1084334,"R",4075836,"R",2424338,"R",0,"R",2424338,"R",1651498,1 ,"R",2736823,"R",3477858
